Year-Month,Category,Region,Segment,Sales,Profit,Orders,Avg_Discount,Avg_Days_to_Ship
2016-09,Technology,West,Corporate,1048.784,112.4582,3,0.13333333333333333,4.666666666666667
2016-09,Technology,West,Home Office,352.536,38.103300000000004,3,0.13333333333333333,3.0
2016-10,Furniture,Central,Consumer,319.45599999999996,-128.24939999999998,5,0.3,3.0
2016-10,Furniture,Central,Corporate,474.918,7.224400000000003,4,0.44999999999999996,5.25
2016-10,Furniture,Central,Home Office,31.4,10.048,1,0.0,2.0
2016-10,Furniture,East,Consumer,2250.911,51.670399999999994,7,0.17142857142857143,4.714285714285714
2016-10,Furniture,East,Corporate,3096.77,124.56060000000001,7,0.14285714285714285,3.4285714285714284
2016-10,Furniture,South,Consumer,710.46,152.13979999999998,6,0.13333333333333333,2.1666666666666665
2016-10,Furniture,South,Corporate,11.568,2.6028,1,0.2,4.0
2016-10,Furniture,South,Home Office,106.668,28.013199999999998,2,0.1,5.5
2016-10,Furniture,West,Consumer,909.924,46.5122,6,0.10000000000000002,3.8333333333333335
2016-10,Furniture,West,Corporate,2755.132,-563.4288,6,0.3333333333333333,3.6666666666666665
2016-10,Furniture,West,Home Office,1205.37,124.2468,3,0.18333333333333335,4.333333333333333
2016-10,Office Supplies,Central,Consumer,321.308,48.3956,14,0.24285714285714288,3.5714285714285716
2016-10,Office Supplies,Central,Corporate,1274.448,405.2777,9,0.044444444444444446,5.888888888888889
2016-10,Office Supplies,Central,Home Office,3040.504,1110.4204,7,0.028571428571428574,5.857142857142857
2016-10,Office Supplies,East,Consumer,419.43,171.6723,6,0.06666666666666667,3.6666666666666665
2016-10,Office Supplies,East,Corporate,1915.3980000000001,293.0008,19,0.021052631578947368,4.368421052631579
2016-10,Office Supplies,East,Home Office,533.828,228.56580000000002,4,0.05,4.25
2016-10,Office Supplies,South,Consumer,823.3870000000001,-42.8109,11,0.33636363636363636,4.636363636363637
2016-10,Office Supplies,South,Corporate,385.079,142.1584,6,0.26666666666666666,5.0
2016-10,Office Supplies,South,Home Office,28.752,-21.0848,1,0.7,5.0
2016-10,Office Supplies,West,Consumer,1115.126,137.7844,20,0.065,4.3
2016-10,Office Supplies,West,Corporate,1274.1640000000002,350.73769999999996,6,0.10000000000000002,3.3333333333333335
2016-10,Office Supplies,West,Home Office,5150.37,1855.9376,16,0.15,4.375
2016-10,Technology,Central,Consumer,2414.898,685.908,7,0.08571428571428573,4.0
2016-10,Technology,Central,Corporate,17499.95,8399.976,1,0.0,7.0
2016-10,Technology,Central,Home Office,455.47,221.8603,2,0.0,5.0
2016-10,Technology,East,Consumer,333.312,-37.2144,2,0.2,3.5
2016-10,Technology,East,Corporate,1115.906,257.3981,2,0.2,5.0
2016-10,Technology,East,Home Office,5399.91,2591.9568,1,0.0,4.0
2016-10,Technology,South,Consumer,22.704,5.9598,1,0.2,6.0
2016-10,Technology,South,Corporate,836.64,98.151,2,0.2,3.5
2016-10,Technology,South,Home Office,239.976,17.9982,1,0.2,7.0
2016-10,Technology,West,Consumer,502.366,108.6739,2,0.1,2.0
2016-10,Technology,West,Corporate,1490.5720000000001,132.5103,5,0.08,3.2
2016-10,Technology,West,Home Office,1221.67,-775.4304999999999,3,0.3,2.0
2016-11,Furniture,Central,Consumer,2977.9588,-370.8877,9,0.33555555555555555,4.333333333333333
2016-11,Furniture,Central,Corporate,4711.452,509.9765,8,0.22499999999999998,4.875
2016-11,Furniture,Central,Home Office,497.284,-320.942,2,0.44999999999999996,4.5
2016-11,Furniture,East,Consumer,4523.314,39.677200000000006,9,0.2222222222222222,4.555555555555555
2016-11,Furniture,East,Corporate,1270.6399999999999,-13.663199999999994,8,0.15000000000000002,3.375
2016-11,Furniture,East,Home Office,818.981,-19.702200000000005,4,0.3,3.0
2016-11,Furniture,South,Consumer,3222.723,463.3684,7,0.0642857142857143,3.7142857142857144
2016-11,Furniture,South,Corporate,2272.6099999999997,-442.3869,7,0.2285714285714286,3.0
2016-11,Furniture,South,Home Office,339.92,8.498,1,0.2,6.0
2016-11,Furniture,West,Consumer,5728.826,666.5503,11,0.10454545454545455,3.727272727272727
2016-11,Furniture,West,Corporate,2696.548,142.1354,6,0.10000000000000002,3.8333333333333335
2016-11,Furniture,West,Home Office,2723.372,157.185,9,0.06666666666666668,5.0
2016-11,Office Supplies,Central,Consumer,1556.26,154.9653,31,0.2903225806451613,4.387096774193548
2016-11,Office Supplies,Central,Corporate,1444.556,489.455,17,0.0411764705882353,3.6470588235294117
2016-11,Office Supplies,Central,Home Office,1392.25,166.1944,8,0.17500000000000002,4.5
2016-11,Office Supplies,East,Consumer,2099.458,119.89930000000001,34,0.1411764705882353,3.5
2016-11,Office Supplies,East,Corporate,1329.63,250.64520000000002,18,0.1388888888888889,4.722222222222222
2016-11,Office Supplies,East,Home Office,1027.804,207.9079,16,0.19375,4.375
2016-11,Office Supplies,South,Consumer,246.846,67.9641,10,0.04,3.5
2016-11,Office Supplies,South,Corporate,2988.388,481.2995,11,0.15454545454545454,3.1818181818181817
2016-11,Office Supplies,South,Home Office,994.958,168.47570000000002,7,0.3142857142857142,4.571428571428571
2016-11,Office Supplies,West,Consumer,5977.182,2097.8360000000002,40,0.1275,3.625
2016-11,Office Supplies,West,Corporate,1104.8319999999999,372.6262,13,0.12307692307692308,2.923076923076923
2016-11,Office Supplies,West,Home Office,325.11400000000003,109.6564,11,0.07272727272727274,3.5454545454545454
2016-11,Technology,Central,Consumer,3390.962,571.2839,14,0.15714285714285717,3.7857142857142856
2016-11,Technology,Central,Corporate,939.594,270.701,7,0.1142857142857143,4.0
2016-11,Technology,East,Consumer,8043.4439999999995,-6099.6244,12,0.19999999999999998,4.333333333333333
2016-11,Technology,East,Corporate,840.066,57.647800000000004,5,0.2,5.2
2016-11,Technology,East,Home Office,3028.752,614.9705,7,0.17142857142857146,3.7142857142857144
2016-11,Technology,South,Consumer,802.8820000000001,169.1925,5,0.08,2.6
2016-11,Technology,South,Corporate,4706.428,2017.7628,4,0.05,3.5
2016-11,Technology,South,Home Office,21.8,6.104,1,0.0,4.0
2016-11,Technology,West,Consumer,2880.007,218.58149999999998,9,0.14444444444444446,3.6666666666666665
2016-11,Technology,West,Corporate,2188.4359999999997,643.0859,6,0.03333333333333333,5.5
2016-11,Technology,West,Home Office,298.688,34.968199999999996,3,0.20000000000000004,4.666666666666667
2016-12,Furniture,Central,Consumer,4298.706,748.9204,10,0.06,3.4
2016-12,Furniture,Central,Corporate,5585.592000000001,510.0812000000001,8,0.265,3.0
2016-12,Furniture,Central,Home Office,597.4200000000001,121.4928,2,0.0,4.5
2016-12,Furniture,East,Consumer,6692.289,862.8341,12,0.11666666666666668,3.6666666666666665
2016-12,Furniture,East,Corporate,2356.592,-153.18359999999998,9,0.13333333333333333,4.0
2016-12,Furniture,East,Home Office,72.42,23.8986,1,0.0,6.0
2016-12,Furniture,South,Consumer,2585.05,678.7166,6,0.0,2.6666666666666665
2016-12,Furniture,South,Corporate,79.974,-29.3238,1,0.4,5.0
2016-12,Furniture,South,Home Office,18.92,7.3788,1,0.0,4.0
2016-12,Furniture,West,Consumer,8595.26,898.9186000000001,19,0.10263157894736843,4.631578947368421
2016-12,Furniture,West,Corporate,4418.967,-299.0249,11,0.2,5.545454545454546
2016-12,Furniture,West,Home Office,1377.525,-542.0373,4,0.3,2.75
2016-12,Office Supplies,Central,Consumer,10330.981,5059.7328,10,0.23000000000000004,3.7
2016-12,Office Supplies,Central,Corporate,880.746,274.5399,16,0.23750000000000002,3.8125
2016-12,Office Supplies,Central,Home Office,44.296,10.638399999999999,3,0.06666666666666667,5.333333333333333
2016-12,Office Supplies,East,Consumer,4622.839,1338.8959,34,0.1323529411764706,3.823529411764706
2016-12,Office Supplies,East,Corporate,4084.721,1382.0975,21,0.11904761904761904,4.0
2016-12,Office Supplies,East,Home Office,3068.573,718.438,8,0.1625,4.125
2016-12,Office Supplies,South,Consumer,1037.624,199.468,12,0.11666666666666668,4.416666666666667
2016-12,Office Supplies,South,Corporate,3599.1580000000004,324.97499999999997,8,0.39999999999999997,3.125
2016-12,Office Supplies,South,Home Office,665.5419999999999,-29.46759999999999,6,0.21666666666666667,3.3333333333333335
2016-12,Office Supplies,West,Consumer,3908.774,1021.1733,39,0.08461538461538462,3.9743589743589745
2016-12,Office Supplies,West,Corporate,3205.08,543.5568000000001,31,0.0967741935483871,5.354838709677419
2016-12,Office Supplies,West,Home Office,2549.232,622.6206,19,0.12105263157894736,2.6842105263157894
2016-12,Technology,Central,Consumer,70.88,28.2436,2,0.0,4.0
2016-12,Technology,Central,Corporate,2868.77,343.3576,10,0.12000000000000002,3.5
2016-12,Technology,Central,Home Office,657.93,184.2204,1,0.0,6.0
2016-12,Technology,East,Consumer,526.03,134.6366,5,0.04,3.6
2016-12,Technology,East,Corporate,4091.816,1418.9068,5,0.08,4.0
2016-12,Technology,East,Home Office,2129.92,-198.6065,2,0.2,5.5
2016-12,Technology,South,Consumer,2655.074,520.434,9,0.1111111111111111,3.5555555555555554
2016-12,Technology,South,Home Office,255.68,76.704,1,0.2,4.0
2016-12,Technology,West,Consumer,3971.482,985.6582,10,0.1,4.3
2016-12,Technology,West,Corporate,4399.41,45.43759999999999,10,0.21000000000000002,5.0
2016-12,Technology,West,Home Office,695.77,50.9769,6,0.16666666666666666,3.8333333333333335
2017-01,Furniture,Central,Consumer,1752.549,-353.56579999999997,6,0.2833333333333333,3.5
2017-01,Furniture,Central,Corporate,458.5,88.8566,3,0.0,4.333333333333333
2017-01,Furniture,Central,Home Office,18.96,8.532,1,0.0,6.0
2017-01,Furniture,East,Consumer,968.135,-48.4261,3,0.2333333333333333,5.0
2017-01,Furniture,East,Corporate,207.846,2.3094,1,0.1,3.0
2017-01,Furniture,East,Home Office,37.68,15.8256,1,0.0,5.0
2017-01,Furniture,South,Consumer,481.856,-43.6488,2,0.1,5.0
2017-01,Furniture,West,Consumer,474.43,199.2606,1,0.0,4.0
2017-01,Furniture,West,Corporate,1320.5720000000001,73.4773,3,0.06666666666666667,1.0
2017-01,Furniture,West,Home Office,243.50400000000002,17.939,3,0.06666666666666667,4.666666666666667
2017-01,Office Supplies,Central,Consumer,7207.745999999999,2588.1791,23,0.3304347826086957,3.217391304347826
2017-01,Office Supplies,Central,Corporate,5289.0019999999995,-942.5875,10,0.12000000000000002,4.9
2017-01,Office Supplies,Central,Home Office,207.54,79.2926,7,0.0,5.285714285714286
2017-01,Office Supplies,East,Consumer,2932.135,302.6617,13,0.13076923076923078,4.153846153846154
2017-01,Office Supplies,East,Home Office,40.08,19.2384,1,0.0,5.0
2017-01,Office Supplies,South,Consumer,93.324,18.4178,7,0.3857142857142857,4.142857142857143
2017-01,Office Supplies,South,Corporate,67.144,-26.073900000000002,4,0.35,3.5
2017-01,Office Supplies,South,Home Office,417.732,17.361400000000003,3,0.3,5.666666666666667
2017-01,Office Supplies,West,Consumer,2859.8379999999997,919.575,14,0.028571428571428574,3.357142857142857
2017-01,Office Supplies,West,Corporate,533.1279999999999,138.763,7,0.08571428571428573,4.428571428571429
2017-01,Office Supplies,West,Home Office,1626.6200000000001,145.6191,11,0.11818181818181818,4.818181818181818
2017-01,Technology,Central,Consumer,2113.7439999999997,278.092,3,0.20000000000000004,4.333333333333333
2017-01,Technology,Central,Corporate,3266.982,731.746,2,0.05,4.5
2017-01,Technology,Central,Home Office,1375.633,387.3895,6,0.016666666666666666,6.0
2017-01,Technology,East,Consumer,747.498,-93.2081,4,0.25,3.75
2017-01,Technology,East,Home Office,449.91,157.4685,1,0.0,4.0
2017-01,Technology,South,Consumer,3059.834,772.0738,3,0.13333333333333333,3.3333333333333335
2017-01,Technology,South,Corporate,695.7,-27.828,1,0.5,2.0
2017-01,Technology,West,Consumer,520.752,140.53979999999999,2,0.2,5.5
2017-01,Technology,West,Corporate,382.358,7.924999999999999,4,0.15000000000000002,3.5
2017-01,Technology,West,Home Office,4120.642,1565.2341000000001,5,0.08,3.8
2017-02,Furniture,Central,Consumer,612.234,-14.9223,3,0.5,5.0
2017-02,Furniture,Central,Home Office,592.2264,-312.45,3,0.47333333333333333,3.6666666666666665
2017-02,Furniture,East,Consumer,388.352,26.4088,2,0.2,4.0
2017-02,Furniture,East,Home Office,1385.5439999999999,-110.9524,3,0.3,3.0
2017-02,Furniture,South,Consumer,788.674,62.853199999999994,3,0.13333333333333333,3.6666666666666665
2017-02,Furniture,West,Consumer,285.75,66.4676,3,0.0,5.333333333333333
2017-02,Furniture,West,Corporate,1217.066,134.8707,4,0.05,3.75
2017-02,Furniture,West,Home Office,1596.491,-51.3177,5,0.21000000000000002,4.2
2017-02,Office Supplies,Central,Consumer,706.068,-838.391,9,0.4444444444444444,4.444444444444445
2017-02,Office Supplies,Central,Home Office,685.278,230.3216,6,0.13333333333333333,4.0
2017-02,Office Supplies,East,Consumer,442.817,83.2594,10,0.15999999999999998,5.2
2017-02,Office Supplies,East,Corporate,888.0699999999999,190.5262,7,0.1142857142857143,4.142857142857143
2017-02,Office Supplies,East,Home Office,183.92499999999998,40.9479,3,0.2333333333333333,5.0
2017-02,Office Supplies,South,Consumer,119.17800000000001,37.7656,2,0.44999999999999996,5.0
2017-02,Office Supplies,South,Corporate,1245.86,361.2994,1,0.0,2.0
2017-02,Office Supplies,West,Consumer,982.42,205.1399,8,0.0,4.875
2017-02,Office Supplies,West,Corporate,1720.6480000000001,485.4055,6,0.10000000000000002,4.5
2017-02,Office Supplies,West,Home Office,433.508,157.5508,7,0.05714285714285715,4.0
2017-02,Technology,Central,Consumer,175.888,13.004,2,0.2,5.0
2017-02,Technology,Central,Home Office,563.128,-76.74789999999999,2,0.2,3.5
2017-02,Technology,East,Corporate,1622.22,275.782,4,0.15000000000000002,4.5
2017-02,Technology,East,Home Office,57.594,-11.5188,1,0.4,3.0
2017-02,Technology,South,Consumer,29.16,8.4564,1,0.0,4.0
2017-02,Technology,West,Consumer,1058.536,363.376,2,0.1,5.5
2017-02,Technology,West,Corporate,1265.394,190.2049,7,0.17142857142857146,3.857142857142857
2017-02,Technology,West,Home Office,1255.104,96.53219999999999,3,0.20000000000000004,5.333333333333333
2017-03,Furniture,Central,Consumer,4840.838,252.44949999999997,8,0.22749999999999998,5.25
2017-03,Furniture,Central,Corporate,2252.6928,469.4659,5,0.064,5.8
2017-03,Furniture,Central,Home Office,193.268,-80.1898,2,0.44999999999999996,1.0
2017-03,Furniture,East,Consumer,697.354,65.1997,6,0.11666666666666668,2.3333333333333335
2017-03,Furniture,East,Corporate,649.806,103.9602,2,0.05,4.5
2017-03,Furniture,East,Home Office,232.052,-22.653800000000004,4,0.2,4.25
2017-03,Furniture,South,Consumer,292.1,58.42,1,0.0,2.0
2017-03,Furniture,South,Home Office,61.0,25.62,1,0.0,2.0
2017-03,Furniture,West,Consumer,992.6419999999999,43.9246,4,0.1,3.25
2017-03,Furniture,West,Corporate,447.71200000000005,1.9739000000000004,3,0.06666666666666667,3.6666666666666665
2017-03,Furniture,West,Home Office,233.98000000000002,82.68299999999999,2,0.0,3.0
2017-03,Office Supplies,Central,Consumer,2876.32,668.2308,22,0.19090909090909092,3.090909090909091
2017-03,Office Supplies,Central,Corporate,259.894,-313.3075,8,0.5,3.375
2017-03,Office Supplies,Central,Home Office,100.0,-7.628799999999999,7,0.2857142857142857,1.7142857142857142
2017-03,Office Supplies,East,Consumer,1355.8700000000001,436.25939999999997,22,0.1318181818181818,3.772727272727273
2017-03,Office Supplies,East,Corporate,810.9699999999999,224.4651,7,0.0,4.0
2017-03,Office Supplies,East,Home Office,89.732,8.529200000000001,4,0.27499999999999997,4.75
2017-03,Office Supplies,South,Consumer,489.81,69.0268,6,0.0,3.0
2017-03,Office Supplies,South,Corporate,1501.482,390.7698,11,0.1636363636363636,2.8181818181818183
2017-03,Office Supplies,South,Home Office,68.128,19.7192,3,0.06666666666666667,5.666666666666667
2017-03,Office Supplies,West,Consumer,2845.356,170.0212,18,0.1111111111111111,3.111111111111111
2017-03,Office Supplies,West,Corporate,2397.3920000000003,433.1959,19,0.03157894736842106,4.421052631578948
2017-03,Office Supplies,West,Home Office,1755.332,616.6813,18,0.03333333333333334,3.888888888888889
2017-03,Technology,Central,Consumer,1175.7079999999999,148.5828,5,0.16,5.4
2017-03,Technology,Central,Corporate,2601.5280000000002,579.3489999999999,4,0.2,3.5
2017-03,Technology,Central,Home Office,1204.33,337.6923,3,0.2333333333333333,0.0
2017-03,Technology,East,Consumer,1927.092,433.69,11,0.09090909090909091,3.3636363636363638
2017-03,Technology,East,Corporate,565.9200000000001,180.1649,3,0.0,4.0
2017-03,Technology,East,Home Office,1371.16,-241.4868,5,0.24000000000000005,4.0
2017-03,Technology,South,Consumer,206.1,55.647,1,0.0,2.0
2017-03,Technology,South,Corporate,3299.92,1565.9634,2,0.0,1.0
2017-03,Technology,South,Home Office,725.18,208.90789999999998,2,0.0,4.5
2017-03,Technology,West,Consumer,17342.332,7280.5497,9,0.1111111111111111,2.4444444444444446
2017-03,Technology,West,Corporate,1787.306,275.9122,6,0.06666666666666667,4.666666666666667
2017-03,Technology,West,Home Office,1222.046,210.1035,4,0.15000000000000002,4.0
2017-04,Furniture,Central,Consumer,333.606,-25.746899999999997,3,0.5,3.0
2017-04,Furniture,Central,Corporate,801.1256,108.914,3,0.10666666666666667,4.0
2017-04,Furniture,Central,Home Office,44.4,-52.17,1,0.6,6.0
2017-04,Furniture,East,Consumer,1273.628,255.6297,5,0.16,3.4
2017-04,Furniture,East,Corporate,1217.176,-29.853099999999998,4,0.2,4.0
2017-04,Furniture,East,Home Office,254.352,0.0,1,0.2,4.0
2017-04,Furniture,South,Corporate,636.854,-5.751100000000001,6,0.13333333333333333,4.166666666666667
2017-04,Furniture,South,Home Office,2210.1385,-314.7746,7,0.24285714285714288,4.142857142857143
2017-04,Furniture,West,Consumer,1113.9,127.0912,10,0.06999999999999999,3.3
2017-04,Furniture,West,Corporate,1180.778,139.1232,4,0.0875,3.5
2017-04,Office Supplies,Central,Consumer,1065.036,8.944399999999987,16,0.36250000000000004,4.3125
2017-04,Office Supplies,Central,Corporate,248.992,-25.055999999999997,3,0.20000000000000004,3.6666666666666665
2017-04,Office Supplies,Central,Home Office,207.072,-22.94340000000001,6,0.3333333333333333,5.0
2017-04,Office Supplies,East,Consumer,787.856,192.8578,16,0.13125,4.0625
2017-04,Office Supplies,East,Corporate,712.6179999999999,55.70790000000001,14,0.36428571428571427,3.857142857142857
2017-04,Office Supplies,East,Home Office,4827.9839999999995,821.1424999999999,17,0.05294117647058823,3.0
2017-04,Office Supplies,South,Consumer,1045.456,189.4832,10,0.19,3.5
2017-04,Office Supplies,South,Corporate,3336.9389999999994,1235.8929,8,0.3375,3.875
2017-04,Office Supplies,South,Home Office,171.482,17.6217,9,0.3111111111111111,3.7777777777777777
2017-04,Office Supplies,West,Consumer,855.072,218.9984,17,0.07058823529411766,4.235294117647059
2017-04,Office Supplies,West,Corporate,1020.68,360.13759999999996,5,0.04,3.2
2017-04,Office Supplies,West,Home Office,793.004,317.8145,12,0.20833333333333334,4.916666666666667
2017-04,Technology,Central,Consumer,634.9159999999999,124.2463,3,0.13333333333333333,2.0
2017-04,Technology,Central,Corporate,47.976,8.3958,1,0.2,2.0
2017-04,Technology,East,Consumer,27.12,-4.746,1,0.2,4.0
2017-04,Technology,East,Corporate,747.5600000000001,-153.20340000000002,2,0.2,4.5
2017-04,Technology,East,Home Office,382.61199999999997,61.9744,4,0.1,1.75
2017-04,Technology,South,Consumer,751.984,84.5982,1,0.2,4.0
2017-04,Technology,South,Corporate,52.332,-3.3930000000000002,3,0.13333333333333333,3.3333333333333335
2017-04,Technology,South,Home Office,1242.568,152.9735,4,0.15000000000000002,3.75
2017-04,Technology,West,Consumer,1146.35,129.3615,5,0.04,3.6
2017-04,Technology,West,Corporate,4799.984,359.9988,1,0.2,2.0
2017-04,Technology,West,Home Office,2549.985,-3399.98,1,0.7,6.0
2017-05,Furniture,Central,Consumer,1835.0464,15.234200000000012,6,0.25333333333333335,4.833333333333333
2017-05,Furniture,Central,Corporate,2716.9238,390.30170000000004,7,0.26,4.285714285714286
2017-05,Furniture,Central,Home Office,7.996,-6.9965,1,0.6,6.0
2017-05,Furniture,East,Consumer,124.242,25.6588,4,0.075,2.75
2017-05,Furniture,East,Corporate,1836.7759999999998,27.252399999999994,9,0.15555555555555556,4.222222222222222
2017-05,Furniture,East,Home Office,458.43,-124.431,1,0.3,4.0
2017-05,Furniture,South,Consumer,6232.284,-29.10199999999997,7,0.12142857142857144,2.7142857142857144
2017-05,Furniture,South,Corporate,824.2919999999999,66.24539999999999,3,0.13333333333333333,2.3333333333333335
2017-05,Furniture,West,Consumer,618.1030000000001,-92.1896,7,0.18571428571428572,3.4285714285714284
2017-05,Furniture,West,Corporate,796.363,-356.3859,3,0.36666666666666664,4.333333333333333
2017-05,Furniture,West,Home Office,1507.102,11.529599999999995,5,0.12000000000000002,3.2
2017-05,Office Supplies,Central,Consumer,1872.58,376.8074,22,0.2090909090909091,3.8636363636363638
2017-05,Office Supplies,Central,Corporate,2816.684,497.19059999999996,16,0.31875000000000003,3.9375
2017-05,Office Supplies,Central,Home Office,866.52,208.31750000000002,7,0.1142857142857143,5.0
2017-05,Office Supplies,East,Consumer,1230.633,218.6051,16,0.1625,3.0
2017-05,Office Supplies,East,Corporate,678.158,141.46540000000002,13,0.24615384615384614,4.384615384615385
2017-05,Office Supplies,East,Home Office,309.792,150.91559999999998,2,0.1,6.0
2017-05,Office Supplies,South,Consumer,1444.187,464.3709,14,0.10714285714285714,2.7857142857142856
2017-05,Office Supplies,South,Corporate,551.9879999999999,175.2334,10,0.13,3.5
2017-05,Office Supplies,South,Home Office,88.18,41.431200000000004,2,0.0,5.0
2017-05,Office Supplies,West,Consumer,1773.652,443.7393,25,0.10400000000000001,3.44
2017-05,Office Supplies,West,Corporate,1705.23,327.1984,11,0.03636363636363637,5.181818181818182
2017-05,Office Supplies,West,Home Office,399.35999999999996,108.4512,8,0.025,3.125
2017-05,Technology,Central,Consumer,361.44,46.6463,5,0.2,4.0
2017-05,Technology,Central,Corporate,587.97,158.7519,1,0.0,4.0
2017-05,Technology,Central,Home Office,523.6940000000001,78.9385,2,0.1,4.5
2017-05,Technology,East,Consumer,783.418,182.25130000000001,4,0.05,2.5
2017-05,Technology,East,Corporate,697.9200000000001,222.19650000000001,3,0.0,4.333333333333333
2017-05,Technology,South,Consumer,1096.018,179.82059999999998,4,0.05,3.0
2017-05,Technology,South,Corporate,117.922,31.651799999999998,3,0.06666666666666667,3.0
2017-05,Technology,South,Home Office,588.87,153.0855,2,0.0,5.0
2017-05,Technology,West,Consumer,3688.134,814.0353,7,0.14285714285714285,2.857142857142857
2017-05,Technology,West,Corporate,909.6080000000001,163.5383,5,0.12000000000000002,4.4
2017-05,Technology,West,Home Office,4211.594,1230.8237,7,0.1142857142857143,3.5714285714285716
2017-06,Furniture,Central,Consumer,1282.9552,-128.7018,5,0.364,2.4
2017-06,Furniture,Central,Corporate,1925.88,539.2464,1,0.0,2.0
2017-06,Furniture,Central,Home Office,2131.93,-301.3506,7,0.37142857142857144,4.285714285714286
2017-06,Furniture,East,Consumer,2793.2580000000003,-63.26569999999999,7,0.14285714285714285,3.142857142857143
2017-06,Furniture,East,Corporate,1847.6480000000001,42.218599999999995,5,0.18,3.2
2017-06,Furniture,East,Home Office,191.646,31.941,1,0.1,7.0
2017-06,Furniture,South,Consumer,1336.696,140.146,5,0.16,5.4
2017-06,Furniture,South,Corporate,512.3520000000001,-15.512999999999998,6,0.23333333333333336,4.833333333333333
2017-06,Furniture,South,Home Office,452.94,67.941,1,0.0,7.0
2017-06,Furniture,West,Consumer,3818.2725,429.4033,7,0.07142857142857142,3.4285714285714284
2017-06,Furniture,West,Corporate,126.3,40.416,1,0.0,2.0
2017-06,Furniture,West,Home Office,2588.709,122.51439999999998,5,0.13999999999999999,3.2
2017-06,Office Supplies,Central,Consumer,783.694,44.6555,14,0.35714285714285715,5.0
2017-06,Office Supplies,Central,Corporate,3542.324,559.4603000000001,15,0.4,3.466666666666667
2017-06,Office Supplies,Central,Home Office,449.678,45.72429999999999,9,0.15555555555555556,3.0
2017-06,Office Supplies,East,Consumer,1311.83,105.2221,18,0.17777777777777778,4.722222222222222
2017-06,Office Supplies,East,Corporate,2353.3360000000002,665.8601,13,0.04615384615384616,4.538461538461538
2017-06,Office Supplies,East,Home Office,614.335,234.4835,7,0.2571428571428571,4.857142857142857
2017-06,Office Supplies,South,Consumer,578.2860000000001,168.5369,13,0.2,4.923076923076923
2017-06,Office Supplies,South,Corporate,1706.8880000000001,155.132,7,0.2,4.571428571428571
2017-06,Office Supplies,South,Home Office,212.58,101.4708,4,0.0,2.75
2017-06,Office Supplies,West,Consumer,2619.904,698.9347,28,0.08214285714285714,3.357142857142857
2017-06,Office Supplies,West,Corporate,1767.212,454.7324,7,0.028571428571428574,4.428571428571429
2017-06,Office Supplies,West,Home Office,971.972,144.7695,14,0.1142857142857143,4.0
2017-06,Technology,Central,Consumer,751.376,123.9545,3,0.13333333333333333,4.0
2017-06,Technology,Central,Corporate,505.43600000000004,59.3318,3,0.06666666666666667,2.0
2017-06,Technology,Central,Home Office,1593.4879999999998,267.176,3,0.13333333333333333,2.6666666666666665
2017-06,Technology,East,Consumer,2236.254,361.6068,8,0.2,4.875
2017-06,Technology,East,Corporate,304.108,48.024699999999996,3,0.06666666666666667,4.0
2017-06,Technology,East,Home Office,3508.81,1675.6687,3,0.13333333333333333,4.0
2017-06,Technology,South,Consumer,1582.282,238.6631,6,0.10000000000000002,6.333333333333333
2017-06,Technology,South,Corporate,2551.896,276.1853,3,0.20000000000000004,5.333333333333333
2017-06,Technology,West,Consumer,1178.31,251.3031,7,0.17142857142857146,3.2857142857142856
2017-06,Technology,West,Corporate,2551.66,623.4504999999999,4,0.05,3.75
2017-06,Technology,West,Home Office,297.47999999999996,13.9935,2,0.2,2.5
2017-07,Furniture,Central,Consumer,962.21,-29.59239999999999,4,0.3,5.0
2017-07,Furniture,Central,Corporate,514.9680000000001,-321.1884,2,0.3,5.0
2017-07,Furniture,Central,Home Office,824.566,27.3282,2,0.15,3.5
2017-07,Furniture,East,Consumer,2095.717,146.37400000000002,11,0.22727272727272727,3.1818181818181817
2017-07,Furniture,East,Corporate,471.584,71.8106,4,0.025,4.5
2017-07,Furniture,East,Home Office,254.228,-89.52860000000001,2,0.2,4.5
2017-07,Furniture,South,Consumer,1129.946,138.1255,9,0.1111111111111111,4.555555555555555
2017-07,Furniture,South,Corporate,872.94,157.1292,1,0.0,2.0
2017-07,Furniture,West,Consumer,2968.606,-99.51010000000002,13,0.1,5.0
2017-07,Furniture,West,Corporate,1556.5169999999998,256.029,2,0.175,4.0
2017-07,Furniture,West,Home Office,161.74,67.6474,2,0.0,3.5
2017-07,Office Supplies,Central,Consumer,655.61,138.6148,9,0.15555555555555556,5.0
2017-07,Office Supplies,Central,Corporate,2386.92,453.72049999999996,20,0.26,4.3
2017-07,Office Supplies,Central,Home Office,1110.398,182.30610000000001,7,0.2,5.142857142857143
2017-07,Office Supplies,East,Consumer,1467.0520000000001,285.6593,25,0.10400000000000001,3.92
2017-07,Office Supplies,East,Corporate,345.566,106.0883,8,0.1625,5.125
2017-07,Office Supplies,East,Home Office,1414.2420000000002,439.9047,12,0.18333333333333335,4.5
2017-07,Office Supplies,South,Consumer,407.496,60.943200000000004,6,0.06666666666666667,5.0
2017-07,Office Supplies,South,Corporate,244.362,69.0528,4,0.05,2.25
2017-07,Office Supplies,West,Consumer,1703.412,650.8638,21,0.11428571428571428,4.190476190476191
2017-07,Office Supplies,West,Corporate,335.914,111.0986,9,0.044444444444444446,3.7777777777777777
